claim_id,policy_id,claim_date,claim_type,claim_amount_usd,settled_amount_usd,status,description,is_fraud_flag,days_to_report
CLM01018,POL00566,22 Mar 2024,Natural Disaster,45847.91,,Approved,Front end collision on highway,No,21.0
CLM01019,POL01789,10/08/2022,Theft,41825.04,,Under Review,Front end collision on highway,No,38.0
CLM01020,POL01104,11 Dec 2021,Vandalism,26930.37,,Rejected,Flood damage during heavy rainfall,No,58.0
CLM01021,POL01576,01-05-2021,Accident,67734.64,,Pending,,No,7.0
CLM01022,POL02099,05-27-2020,Vandalism,5382.31,,Pending,,No,44.0
CLM01023,POL00422,2020-08-09,Vandalism,50410.18,,Pending,Windshield cracked by debris,No,38.0
CLM01024,POL02923,2023-12-17,Fire,59284.09,57656.68,Settled,Vandalism - scratches and dents,Yes,43.0
CLM01025,POL00107,2023-03-30,Fire,54724.81,,Rejected,Vandalism - scratches and dents,No,23.0
CLM01026,POL00248,2022-08-22,Vandalism,29302.14,,Rejected,,No,15.0
CLM01027,POL00715,25/03/2020,Fire,66428.94,,Approved,Vehicle stolen from residential area,No,11.0
CLM01028,POL01215,2021-07-26,Theft,48194.82,37886.62,Settled,Rear end damage in parking lot,No,11.0
CLM01029,POL01031,25 Mar 2023,Flood,41560.25,,Approved,Front end collision on highway,No,15.0
CLM01030,POL00333,27 Mar 2020,Fire,0.0,,Approved,Windshield cracked by debris,No,5.0
CLM01031,POL02614,07/01/2021,Accident,9953.62,,Pending,Vehicle stolen from residential area,No,43.0
CLM01032,POL02819,2024-09-03,Fire,79156.8,,Pending,Flood damage during heavy rainfall,No,16.0
CLM01033,POL00180,28/04/2023,Vandalism,17762.48,,Under Review,,No,47.0
CLM01034,POL02263,10-20-2022,Natural Disaster,73673.11,,Approved,Flood damage during heavy rainfall,No,
CLM01035,POL01832,04-05-2023,Vandalism,42573.31,,Pending,Fire damage in garage,Yes,37.0
CLM01036,POL02327,04-06-2021,Vandalism,52709.78,,Under Review,Vehicle stolen from residential area,No,41.0
CLM01037,POL00795,02-21-2022,Accident,0.0,0.0,Settled,Front end collision on highway,No,58.0
CLM01038,POL01894,24/12/2021,Fire,71505.56,,Approved,Rear end damage in parking lot,No,24.0
CLM01039,POL02782,07-03-2020,Vandalism,8034.04,,Rejected,Rear end damage in parking lot,No,38.0
CLM01040,POL00864,2024-05-02,Natural Disaster,66513.72,,Under Review,Windshield cracked by debris,No,56.0
CLM01041,POL00358,07/07/2022,Natural Disaster,69015.13,,Under Review,Front end collision on highway,No,51.0
CLM01042,POL01037,09 Dec 2023,Vandalism,7824.1,5411.32,Settled,Vehicle stolen from residential area,No,39.0
CLM01043,POL00485,2020-05-03,Accident,-1744.77,,Pending,Vehicle stolen from residential area,No,58.0
CLM01044,POL01090,05-12-2022,Vandalism,7710.71,,Approved,Front end collision on highway,No,52.0
CLM01045,POL00139,2023-12-10,Theft,73462.17,,Approved,Fire damage in garage,Yes,40.0
CLM01046,POL01511,06-24-2020,Vandalism,51482.02,,Approved,Rear end damage in parking lot,No,
CLM01047,POL02778,20/01/2023,Theft,67316.59,,Under Review,Fire damage in garage,No,29.0
CLM01048,POL01790,03-26-2024,Accident,2400.88,,Under Review,Flood damage during heavy rainfall,No,7.0
CLM01049,POL02945,02-18-2021,Vandalism,30760.14,,Pending,Vandalism - scratches and dents,No,49.0
CLM01050,POL00093,19 Oct 2024,Fire,74607.83,67931.63,Settled,,No,52.0
CLM01051,POL01956,11 Apr 2021,Flood,38247.78,,Pending,Flood damage during heavy rainfall,No,
CLM01052,POL01883,12-22-2021,Vandalism,34133.05,,Pending,Vehicle stolen from residential area,No,35.0
CLM01053,POL00200,06-29-2020,Flood,75419.7,,Rejected,Windshield cracked by debris,No,15.0
CLM01054,POL02943,14/10/2024,Accident,59407.14,,Pending,Flood damage during heavy rainfall,No,0.0
CLM01055,POL02762,07-05-2023,Natural Disaster,551.57,,Pending,Vehicle stolen from residential area,Yes,31.0
CLM01056,POL02970,28/08/2023,Vandalism,22849.15,,Rejected,Rear end damage in parking lot,No,41.0
CLM01057,POL01241,11/09/2021,Theft,55135.64,,Pending,Windshield cracked by debris,No,53.0
CLM01058,POL00889,24/10/2021,Theft,41331.21,,Pending,Front end collision on highway,No,39.0
CLM01059,POL00437,2022-04-08,Theft,887.62,,Approved,Hit and run incident,No,38.0
CLM01060,POL02840,01-24-2021,Flood,36323.22,,Pending,Flood damage during heavy rainfall,No,20.0
CLM01061,POL02394,03/12/2023,Flood,21542.55,,Under Review,Vandalism - scratches and dents,No,42.0
CLM01062,POL01775,26 May 2024,Flood,20939.62,,Rejected,Vehicle stolen from residential area,No,14.0
CLM01063,POL02958,2024-09-04,Accident,27891.97,14458.94,Settled,Front end collision on highway,No,21.0
CLM01064,POL02782,14/02/2020,Natural Disaster,39711.13,,Under Review,Hit and run incident,No,25.0
CLM01065,POL02248,02-29-2020,Flood,572.4,489.49,Settled,Windshield cracked by debris,No,36.0
CLM01066,POL01107,2020-06-21,Natural Disaster,60308.73,59060.86,Settled,Fire damage in garage,No,2.0
CLM01067,POL00938,31/08/2022,Fire,19555.68,,Pending,Windshield cracked by debris,No,39.0
CLM01068,POL01675,13 Sep 2020,Fire,18308.5,16972.81,Settled,Vandalism - scratches and dents,No,38.0
CLM01069,POL01235,06-07-2021,Flood,4043.47,,Approved,Flood damage during heavy rainfall,No,44.0
CLM01070,POL01978,12/12/2023,Accident,37429.56,,Pending,Vehicle stolen from residential area,No,
CLM01071,POL02603,16 May 2022,Natural Disaster,22701.53,,Pending,Flood damage during heavy rainfall,No,21.0
CLM01072,POL01253,06/02/2020,Vandalism,58684.69,37483.2,Settled,Front end collision on highway,No,35.0
CLM01073,POL00617,2021-11-22,Natural Disaster,76474.94,,Rejected,Rear end damage in parking lot,No,26.0
CLM01074,POL01535,25/12/2023,Theft,61467.7,59115.24,Settled,Vandalism - scratches and dents,No,40.0
CLM01075,POL00181,09-07-2024,Vandalism,41703.03,,Pending,,No,0.0
CLM01076,POL01872,27/11/2022,Theft,16826.02,,Under Review,Rear end damage in parking lot,Yes,44.0
CLM01077,POL00850,2021-07-18,Theft,16416.95,19195.16,Settled,Windshield cracked by debris,No,54.0
CLM01078,POL00149,2022-03-06,Theft,53036.05,,Rejected,Front end collision on highway,No,0.0
CLM01079,POL01934,2024-12-24,Accident,34186.07,,Under Review,Vandalism - scratches and dents,No,
CLM01080,POL00214,06-26-2020,Flood,64941.92,,Approved,,No,13.0
CLM01081,POL01934,14/12/2022,Flood,76273.0,,Approved,Flood damage during heavy rainfall,No,43.0
CLM01082,POL00830,2020-07-25,Natural Disaster,38189.19,,Rejected,,No,51.0
CLM01083,POL02457,02-02-2021,Accident,36376.34,,Approved,Vehicle stolen from residential area,No,57.0
CLM01084,POL02959,30 Jan 2020,Theft,55323.93,,Approved,Flood damage during heavy rainfall,No,40.0
CLM01085,POL00214,2022-07-21,Fire,79928.62,,Pending,Hit and run incident,No,5.0
CLM01086,POL00403,2021-06-16,Accident,73044.88,,Pending,Vandalism - scratches and dents,Yes,19.0
CLM01087,POL02257,28/09/2024,Flood,33152.37,,Pending,Hit and run incident,No,7.0
CLM01088,POL01589,12/05/2022,Flood,65457.61,,Rejected,Fire damage in garage,No,10.0
CLM01089,POL00203,22/10/2020,Flood,7754.57,,Rejected,Flood damage during heavy rainfall,No,60.0
CLM01090,POL00115,2023-10-27,Accident,2080.73,1537.89,Settled,Vandalism - scratches and dents,No,12.0
CLM01091,POL02919,19 Oct 2024,Accident,29876.97,21363.2,Settled,,No,42.0
CLM01092,POL01944,19/05/2021,Vandalism,38104.69,,Approved,Fire damage in garage,No,
CLM01093,POL01800,15 Sep 2021,Theft,13315.94,,Rejected,,No,5.0
CLM01094,POL02880,2020-03-21,Vandalism,4027.7,,Rejected,Rear end damage in parking lot,No,17.0
CLM01095,POL01400,2023-11-01,Flood,5620.53,,Under Review,Front end collision on highway,No,9.0
CLM01096,POL00779,2020-02-19,Accident,9531.97,5482.81,Settled,,No,46.0
CLM01097,POL01781,20/04/2022,Flood,61764.04,46988.67,Settled,Front end collision on highway,No,22.0
CLM01098,POL01130,2020-07-29,Flood,31012.54,,Rejected,Front end collision on highway,No,14.0
CLM01099,POL00453,2021-10-01,Natural Disaster,72270.93,,Approved,,No,1.0
CLM01100,POL02498,2024-09-01,Fire,33585.22,,Approved,Windshield cracked by debris,No,47.0
CLM01101,POL01805,12-15-2024,Theft,67917.96,,Pending,,No,34.0
CLM01102,POL01235,18 Jun 2023,Fire,68382.65,35306.42,Settled,Vehicle stolen from residential area,No,32.0
CLM01103,POL00993,2021-11-06,Flood,77220.16,,Under Review,Vandalism - scratches and dents,No,30.0
CLM01104,POL02481,07/05/2022,Natural Disaster,-3581.06,,Rejected,,No,8.0
CLM01105,POL01460,26/01/2024,Flood,10752.39,,Under Review,Rear end damage in parking lot,No,43.0
CLM01106,POL02645,2023-03-31,Fire,47083.54,,Rejected,Vandalism - scratches and dents,No,44.0
CLM01107,POL02069,2021-11-13,Vandalism,27951.31,,Under Review,Windshield cracked by debris,No,25.0
CLM01108,POL01425,05 Aug 2022,Flood,5628.85,,Rejected,Front end collision on highway,No,
CLM01109,POL01880,2023-10-24,Vandalism,73115.25,53713.86,Settled,Fire damage in garage,No,16.0
CLM01110,POL01547,2023-10-17,Theft,34822.98,,Under Review,Vehicle stolen from residential area,No,3.0
CLM01111,POL01021,05-25-2021,Vandalism,45970.23,,Under Review,Hit and run incident,No,25.0
CLM01112,POL00480,11 Aug 2021,Vandalism,3053.07,1750.92,Settled,Hit and run incident,No,9.0
CLM01113,POL02028,2023-01-26,Theft,69244.52,,Approved,Hit and run incident,No,44.0
CLM01114,POL02608,2022-01-13,Theft,16117.0,,Rejected,Fire damage in garage,No,53.0
CLM01115,POL01303,11-13-2023,Natural Disaster,26162.51,,Under Review,Fire damage in garage,No,20.0
CLM01116,POL00198,29 Oct 2023,Flood,53370.2,,Rejected,Hit and run incident,No,47.0
CLM01117,POL01540,12-22-2021,Theft,41380.73,,Under Review,Rear end damage in parking lot,No,20.0
CLM01118,POL02895,16/05/2023,Flood,50032.18,,Pending,Hit and run incident,No,36.0
CLM01119,POL00218,31/12/2020,Natural Disaster,60403.18,44252.48,Settled,Windshield cracked by debris,No,60.0
CLM01120,POL02258,03/10/2020,Vandalism,27600.13,,Approved,,No,56.0
CLM01121,POL00644,01-06-2020,Accident,15104.85,,Approved,Vandalism - scratches and dents,Yes,38.0
CLM01122,POL00227,2021-02-20,Accident,6282.42,,Approved,,No,8.0
CLM01123,POL02732,2020-05-12,Theft,74553.97,53037.11,Settled,Fire damage in garage,No,26.0
CLM01124,POL02787,12/10/2022,Fire,59066.08,41682.38,Settled,Hit and run incident,No,36.0
CLM01125,POL00972,06 Dec 2022,Theft,27168.93,,Under Review,Vehicle stolen from residential area,No,2.0
CLM01126,POL02442,10-15-2022,Vandalism,23686.32,,Pending,Flood damage during heavy rainfall,No,11.0
CLM01127,POL02266,01/04/2022,Theft,16186.27,13348.6,Settled,Vandalism - scratches and dents,No,36.0
CLM01128,POL02809,04-21-2022,Natural Disaster,50035.09,,Rejected,Front end collision on highway,No,
CLM01129,POL00888,19/01/2022,Flood,8873.7,6056.97,Settled,Rear end damage in parking lot,No,15.0
CLM01130,POL00025,2023-04-16,Theft,72897.44,46698.27,Settled,Vandalism - scratches and dents,No,12.0
CLM01131,POL00286,26/11/2020,Fire,30592.65,,Rejected,Vandalism - scratches and dents,No,16.0
CLM01132,POL01276,01 Mar 2021,Flood,62033.6,,Approved,,No,13.0
CLM01133,POL01102,2020-08-20,Vandalism,22050.92,,Pending,Windshield cracked by debris,No,39.0
CLM01134,POL00917,2024-12-30,Natural Disaster,46635.57,28914.35,Settled,,No,13.0
CLM01135,POL01186,24/05/2024,Theft,67123.79,,Rejected,Vandalism - scratches and dents,No,49.0
CLM01136,POL01095,2021-11-02,Flood,55856.29,,Rejected,,Yes,21.0
CLM01137,POL00586,2024-07-15,Theft,19219.51,16295.52,Settled,,No,2.0
CLM01138,POL00547,31/03/2024,Vandalism,69649.79,,Approved,,No,55.0
CLM01139,POL02110,16/03/2022,Accident,51988.96,,Pending,Windshield cracked by debris,No,
CLM01140,POL00185,21 Feb 2020,Fire,24466.69,,Under Review,Vehicle stolen from residential area,No,36.0
CLM01141,POL02601,23/01/2022,Flood,40597.24,,Pending,Front end collision on highway,No,52.0
CLM01142,POL01436,2023-10-21,Natural Disaster,41553.49,,Rejected,Vehicle stolen from residential area,No,39.0
CLM01143,POL02726,10-21-2021,Natural Disaster,74097.13,,Rejected,Vehicle stolen from residential area,Yes,39.0
CLM01144,POL00446,14 Jan 2024,Accident,46156.77,25182.35,Settled,Vehicle stolen from residential area,No,8.0
CLM01145,POL01018,2021-04-04,Fire,48603.42,,Pending,Hit and run incident,No,36.0
CLM01146,POL02666,08-21-2021,Flood,33747.68,,Under Review,Hit and run incident,No,54.0
CLM01147,POL01546,23 May 2023,Flood,14376.44,,Under Review,,No,7.0
CLM01148,POL02419,28 Apr 2020,Flood,17076.61,,Pending,Front end collision on highway,No,58.0
CLM01149,POL02191,11-12-2021,Theft,63737.68,,Pending,Vehicle stolen from residential area,No,31.0
CLM01150,POL01488,06-13-2022,Flood,0.0,,Approved,Flood damage during heavy rainfall,No,10.0
CLM01151,POL00308,27/12/2021,Accident,27229.39,26257.27,Settled,Vandalism - scratches and dents,No,48.0
CLM01152,POL00012,16/12/2023,Accident,21641.65,,Approved,,No,44.0
CLM01153,POL00026,2022-12-27,Fire,77320.47,46638.41,Settled,Fire damage in garage,No,60.0
CLM01154,POL00717,07/03/2020,Natural Disaster,50889.82,,Pending,Vehicle stolen from residential area,No,55.0
CLM01155,POL02661,2024-05-05,Flood,24904.07,22196.65,Settled,,No,
CLM01156,POL02720,2020-01-18,Vandalism,12348.71,,Rejected,Fire damage in garage,No,52.0
CLM01157,POL00924,12/06/2022,Accident,18374.83,,Approved,Front end collision on highway,No,50.0
CLM01158,POL02220,2022-09-30,Vandalism,34425.1,,Approved,Vehicle stolen from residential area,No,36.0
CLM01159,POL00707,25/09/2024,Theft,71407.31,,Rejected,Fire damage in garage,Yes,13.0
CLM01160,POL02909,01 Jan 2020,Accident,6365.21,4669.69,Settled,Vehicle stolen from residential area,No,45.0
CLM01161,POL00048,2021-02-13,Natural Disaster,-1420.8,,Pending,Hit and run incident,Yes,46.0
CLM01162,POL01603,05-22-2024,Vandalism,64015.09,,Approved,Fire damage in garage,No,11.0
CLM01163,POL00424,2024-10-23,Theft,6260.98,,Under Review,Flood damage during heavy rainfall,No,54.0
CLM01164,POL01993,2021-08-10,Natural Disaster,57500.1,,Rejected,Vehicle stolen from residential area,Yes,58.0
CLM01165,POL01513,20/06/2023,Theft,23874.19,,Pending,Rear end damage in parking lot,No,55.0
CLM01166,POL00394,2021-10-18,Natural Disaster,21773.51,,Pending,,No,37.0
CLM01167,POL01056,03-11-2021,Flood,15885.24,,Under Review,Flood damage during heavy rainfall,No,39.0
CLM01168,POL01486,03/10/2021,Fire,2457.68,,Under Review,Front end collision on highway,No,34.0
CLM01169,POL01170,2023-10-22,Fire,73323.93,,Approved,Vandalism - scratches and dents,No,37.0
CLM01170,POL01582,24 Apr 2023,Accident,60403.24,,Rejected,Vehicle stolen from residential area,No,57.0
CLM01171,POL01240,11/11/2021,Flood,40756.35,,Pending,Fire damage in garage,No,47.0
CLM01172,POL01036,2020-02-24,Fire,11983.67,,Under Review,Vandalism - scratches and dents,No,7.0
CLM01173,POL02490,15/12/2022,Theft,46416.37,,Rejected,Rear end damage in parking lot,No,54.0
CLM01174,POL01207,16 Nov 2022,Natural Disaster,65484.69,,Approved,Vehicle stolen from residential area,No,27.0
CLM01175,POL02517,05-17-2024,Theft,13515.37,,Pending,,No,31.0
CLM01176,POL02391,07 Jun 2020,Fire,22715.12,,Rejected,,No,39.0
CLM01177,POL00418,04-29-2024,Flood,62789.45,,Approved,Vehicle stolen from residential area,No,53.0
CLM01178,POL02469,09-14-2023,Fire,41882.28,,Rejected,Front end collision on highway,No,10.0
CLM01179,POL00426,23/05/2024,Natural Disaster,68200.63,,Under Review,Front end collision on highway,No,32.0
CLM01180,POL01411,2020-01-02,Accident,52386.4,45159.28,Settled,,No,45.0
CLM01181,POL02727,20 Dec 2024,Flood,63375.06,,Rejected,Vandalism - scratches and dents,No,54.0
CLM01182,POL02479,20/03/2021,Flood,37032.49,32395.48,Settled,,No,7.0
CLM01183,POL02327,08 Mar 2024,Vandalism,22485.19,,Under Review,Vandalism - scratches and dents,Yes,27.0
CLM01184,POL01766,24 Mar 2021,Fire,12267.68,,Under Review,Vandalism - scratches and dents,No,11.0
CLM01185,POL02810,09/01/2021,Fire,29844.42,,Approved,Fire damage in garage,No,59.0
CLM01186,POL02027,08-23-2021,Accident,34344.58,,Under Review,Vehicle stolen from residential area,No,38.0
CLM01187,POL02727,08/04/2021,Theft,28861.88,,Pending,Windshield cracked by debris,No,57.0
CLM01188,POL02549,06-19-2020,Natural Disaster,6322.01,,Approved,Fire damage in garage,No,56.0
CLM01189,POL01788,10 Apr 2023,Accident,21660.36,,Approved,Flood damage during heavy rainfall,No,34.0
CLM01190,POL01958,07-13-2021,Natural Disaster,46624.75,38499.81,Settled,Vandalism - scratches and dents,No,21.0
CLM01191,POL01121,2020-04-21,Natural Disaster,571.33,404.44,Settled,Vehicle stolen from residential area,No,14.0
CLM01192,POL00018,24 Aug 2021,Flood,0.0,,Approved,Flood damage during heavy rainfall,No,59.0
CLM01193,POL01416,20/09/2023,Accident,14844.74,,Approved,Vehicle stolen from residential area,Yes,9.0
CLM01194,POL01447,2024-10-09,Accident,27830.87,,Under Review,Vehicle stolen from residential area,No,17.0
CLM01195,POL01884,07-05-2022,Natural Disaster,69441.23,,Under Review,Vehicle stolen from residential area,No,35.0
CLM01196,POL00539,29 Jun 2022,Vandalism,69338.74,,Under Review,Hit and run incident,No,44.0
CLM01197,POL00233,2023-03-22,Theft,-3438.5,,Rejected,Vandalism - scratches and dents,No,2.0
CLM01198,POL02699,04-22-2020,Theft,22618.64,20969.78,Settled,Rear end damage in parking lot,No,11.0
CLM01199,POL02634,2023-11-01,Theft,21055.1,11678.37,Settled,Hit and run incident,No,
CLM01200,POL01182,2023-09-15,Natural Disaster,18576.09,,Approved,Hit and run incident,No,39.0
CLM01201,POL02349,22 Dec 2020,Natural Disaster,59332.24,35549.11,Settled,,No,
CLM01202,POL01009,18 Oct 2021,Accident,62457.0,,Rejected,Vehicle stolen from residential area,No,25.0
CLM01203,POL00507,09-18-2022,Theft,59044.33,,Under Review,Front end collision on highway,No,2.0
CLM01204,POL02488,2022-12-18,Natural Disaster,0.0,,Rejected,,No,42.0
CLM01205,POL00007,30 Jun 2021,Vandalism,68288.71,,Rejected,Vandalism - scratches and dents,No,36.0
CLM01206,POL01338,2022-04-15,Accident,76088.8,58038.3,Settled,Front end collision on highway,No,39.0
CLM01207,POL00210,2020-05-15,Theft,69118.18,,Rejected,Windshield cracked by debris,No,32.0
CLM01208,POL02265,11-30-2020,Fire,14134.35,,Pending,Windshield cracked by debris,No,30.0
CLM01209,POL02644,2020-01-31,Fire,78690.04,,Pending,Rear end damage in parking lot,Yes,51.0
CLM01210,POL01119,29 Apr 2022,Accident,57874.8,,Pending,Windshield cracked by debris,No,27.0
CLM01211,POL01029,15/11/2024,Fire,12017.02,,Pending,Vandalism - scratches and dents,No,26.0
CLM01212,POL01158,03-28-2022,Vandalism,50617.8,,Under Review,,No,58.0
CLM01213,POL01366,2021-11-11,Natural Disaster,0.0,,Under Review,Fire damage in garage,No,
CLM01214,POL01877,11 Sep 2024,Vandalism,38094.75,,Under Review,Vehicle stolen from residential area,No,41.0
CLM01215,POL00901,25/05/2023,Accident,64239.76,32532.89,Settled,Windshield cracked by debris,No,36.0
CLM01216,POL02922,2021-05-08,Theft,67989.92,,Approved,Vandalism - scratches and dents,No,22.0
CLM01217,POL02889,2024-05-28,Fire,61595.87,,Under Review,Flood damage during heavy rainfall,No,60.0
CLM01218,POL01538,15 Jul 2021,Fire,43066.32,,Approved,Front end collision on highway,No,0.0
CLM01219,POL02458,10/03/2021,Vandalism,12106.07,,Pending,Rear end damage in parking lot,No,30.0
CLM01220,POL00903,2024-02-28,Flood,54673.59,27739.36,Settled,Flood damage during heavy rainfall,No,4.0
CLM01221,POL02222,28 Nov 2021,Accident,21088.69,,Approved,Vehicle stolen from residential area,No,43.0
CLM01222,POL01515,09 Mar 2021,Flood,25675.1,,Rejected,Front end collision on highway,No,4.0
CLM01223,POL00062,24/03/2024,Flood,72701.68,,Approved,Hit and run incident,No,3.0
CLM01224,POL01468,2023-04-26,Natural Disaster,68780.68,,Approved,Rear end damage in parking lot,No,1.0
CLM01225,POL01835,30/03/2022,Theft,59382.68,58324.23,Settled,,No,47.0
CLM01226,POL01279,16/12/2023,Accident,25912.6,,Pending,Vehicle stolen from residential area,No,59.0
CLM01227,POL01067,07/10/2024,Accident,13076.82,,Pending,Vandalism - scratches and dents,No,22.0
CLM01228,POL00869,09 Nov 2020,Vandalism,27216.9,,Rejected,Fire damage in garage,No,19.0
CLM01229,POL02052,2020-03-29,Fire,73019.63,61910.09,Settled,Rear end damage in parking lot,No,30.0
CLM01230,POL01759,16 Jul 2024,Accident,64250.65,,Approved,Front end collision on highway,No,58.0
CLM01231,POL00767,10 Mar 2021,Flood,79212.31,,Rejected,,No,6.0
CLM01232,POL00368,2020-11-04,Natural Disaster,7519.77,,Rejected,Rear end damage in parking lot,No,7.0
CLM01233,POL02108,08 Apr 2024,Natural Disaster,34543.14,,Under Review,Front end collision on highway,No,22.0
CLM01234,POL01229,12-16-2021,Theft,32837.85,19473.54,Settled,Front end collision on highway,Yes,0.0
CLM01235,POL00058,2021-09-26,Accident,58912.86,,Approved,Front end collision on highway,Yes,8.0
CLM01236,POL00639,04-13-2024,Vandalism,27112.28,,Pending,Vehicle stolen from residential area,No,45.0
CLM01237,POL02404,10-31-2021,Accident,0.0,0.0,Settled,Hit and run incident,No,34.0
CLM01238,POL02739,01 Sep 2024,Vandalism,47280.17,,Under Review,Rear end damage in parking lot,No,
CLM01239,POL00464,16/02/2024,Flood,58317.68,,Approved,Front end collision on highway,No,2.0
CLM01240,POL01907,12-13-2021,Flood,17224.94,12418.7,Settled,Hit and run incident,No,36.0
CLM01241,POL01225,20 May 2024,Natural Disaster,6906.2,,Approved,Rear end damage in parking lot,No,40.0
CLM01242,POL02713,19/07/2023,Theft,60404.54,,Approved,Rear end damage in parking lot,No,23.0
CLM01243,POL01264,03-17-2021,Flood,45084.67,,Approved,Fire damage in garage,No,
CLM01244,POL01800,2024-04-14,Vandalism,59901.0,34351.36,Settled,Fire damage in garage,No,38.0
CLM01245,POL02938,2021-10-20,Vandalism,37887.74,19113.83,Settled,Rear end damage in parking lot,No,49.0
CLM01246,POL00897,23 Jul 2023,Vandalism,15033.98,,Under Review,Fire damage in garage,No,25.0
CLM01247,POL02647,18 Apr 2024,Theft,70426.93,,Under Review,Vehicle stolen from residential area,Yes,2.0
CLM01248,POL01046,2020-01-25,Vandalism,58598.53,,Rejected,Hit and run incident,No,21.0
CLM01249,POL02975,06 Feb 2021,Fire,44140.12,,Under Review,Hit and run incident,No,54.0
CLM01250,POL00433,27 May 2021,Vandalism,16138.23,11244.12,Settled,Rear end damage in parking lot,No,25.0
CLM01251,POL02381,2023-06-27,Natural Disaster,68311.55,55281.09,Settled,Front end collision on highway,No,22.0
CLM01252,POL02799,11-13-2023,Vandalism,68597.0,,Under Review,Rear end damage in parking lot,No,
CLM01253,POL02160,05-16-2023,Vandalism,1567.68,1318.98,Settled,Rear end damage in parking lot,No,31.0
CLM01254,POL02533,2023-01-10,Vandalism,38525.92,,Pending,Rear end damage in parking lot,No,7.0
CLM01255,POL02543,18 Dec 2021,Theft,51122.21,36632.08,Settled,Rear end damage in parking lot,No,57.0
CLM01256,POL00923,29 May 2021,Fire,48586.91,,Rejected,Front end collision on highway,No,4.0
CLM01257,POL02210,11-12-2021,Fire,71994.58,,Approved,Front end collision on highway,No,27.0
CLM01258,POL00385,19/02/2020,Accident,9068.31,8562.33,Settled,Vehicle stolen from residential area,No,49.0
CLM01259,POL02055,01-02-2023,Accident,70160.94,,Under Review,Vehicle stolen from residential area,No,22.0
CLM01260,POL00553,01/07/2021,Theft,32676.13,,Rejected,Flood damage during heavy rainfall,No,18.0
CLM01261,POL01813,06-17-2022,Fire,31395.97,,Rejected,Fire damage in garage,No,23.0
CLM01262,POL00489,24 May 2021,Accident,77525.81,92375.28,Settled,,No,42.0
CLM01263,POL02272,07-11-2024,Theft,-1383.59,,Approved,Front end collision on highway,No,51.0
CLM01264,POL01558,11/12/2022,Fire,24291.1,14489.56,Settled,Flood damage during heavy rainfall,No,39.0
CLM01265,POL01567,25 Dec 2022,Fire,68322.49,,Pending,Windshield cracked by debris,No,30.0
CLM01266,POL01557,2022-10-04,Fire,49268.68,44873.25,Settled,Rear end damage in parking lot,No,44.0
CLM01267,POL02307,25 Nov 2020,Theft,51539.39,50834.53,Settled,Vandalism - scratches and dents,Yes,1.0
CLM01268,POL02430,01-07-2020,Theft,59170.38,,Approved,Vehicle stolen from residential area,No,55.0
CLM01269,POL02506,04-20-2023,Natural Disaster,56618.63,,Approved,Front end collision on highway,No,45.0
CLM01270,POL00105,05/05/2023,Vandalism,59216.02,,Rejected,Vandalism - scratches and dents,No,43.0
CLM01271,POL00175,18/11/2022,Flood,51606.9,,Under Review,Fire damage in garage,No,13.0
CLM01272,POL00477,05/07/2022,Vandalism,61327.9,,Under Review,Rear end damage in parking lot,No,34.0
CLM01273,POL00467,02-12-2024,Accident,7223.26,,Pending,Flood damage during heavy rainfall,No,57.0
CLM01274,POL00444,2021-05-25,Natural Disaster,21007.16,,Pending,Front end collision on highway,No,51.0
CLM01275,POL01864,05 Jul 2020,Theft,70758.05,,Pending,Rear end damage in parking lot,No,21.0
CLM01276,POL02176,22 Feb 2024,Theft,71181.49,,Pending,Vehicle stolen from residential area,No,30.0
CLM01277,POL01857,2020-07-15,Accident,29088.97,27823.95,Settled,Fire damage in garage,No,1.0
CLM01278,POL00313,26/08/2022,Theft,68337.58,,Rejected,Rear end damage in parking lot,No,8.0
CLM01279,POL02347,09-18-2023,Natural Disaster,1654.35,1639.23,Settled,Flood damage during heavy rainfall,No,10.0
CLM01280,POL02270,08 Feb 2021,Theft,46871.32,,Approved,Vandalism - scratches and dents,No,58.0
CLM01281,POL01129,03-18-2020,Vandalism,55815.65,,Pending,Hit and run incident,No,32.0
CLM01282,POL00770,10-30-2024,Accident,41271.01,,Under Review,Vehicle stolen from residential area,No,38.0
CLM01283,POL00085,08 Apr 2022,Vandalism,0.0,,Pending,Vehicle stolen from residential area,No,3.0
CLM01284,POL00322,2020-04-19,Natural Disaster,51949.21,,Approved,Vandalism - scratches and dents,No,40.0
CLM01285,POL01218,2024-06-08,Fire,48394.25,,Under Review,Hit and run incident,No,33.0
CLM01286,POL01697,12/07/2022,Vandalism,41823.07,,Pending,Hit and run incident,No,39.0
CLM01287,POL00511,26 Dec 2023,Fire,78488.9,,Pending,,No,41.0
CLM01288,POL01203,2022-05-25,Theft,58260.25,,Approved,Vehicle stolen from residential area,No,27.0
CLM01289,POL01621,18/11/2022,Natural Disaster,56642.56,,Pending,Windshield cracked by debris,No,28.0
CLM01290,POL00073,2022-12-21,Vandalism,11142.7,,Rejected,Vehicle stolen from residential area,No,13.0
CLM01291,POL01429,01-29-2022,Theft,14263.2,11113.77,Settled,,No,52.0
CLM01292,POL02082,2020-04-21,Flood,32560.27,,Approved,,Yes,24.0
CLM01293,POL02181,03-24-2023,Accident,21268.41,19271.98,Settled,Front end collision on highway,No,13.0
