claim_id,policy_id,claim_date,claim_type,claim_amount_usd,settled_amount_usd,status,description,is_fraud_flag,days_to_report
CLM01014,POL00504,2022-06-09,Flood,24505.25,0.0,Approved,Vehicle stolen from residential area,False,37
CLM01015,POL01230,2024-08-19,Accident,61052.21,0.0,Pending,Flood damage during heavy rainfall,True,51
CLM01016,POL01073,2023-02-11,Accident,78874.93,0.0,Rejected,Front end collision on highway,False,5
CLM01017,POL01517,2023-08-29,Natural Disaster,0.0,0.0,Settled,Vandalism - scratches and dents,False,55
CLM01018,POL00566,2024-03-22,Natural Disaster,45847.91,0.0,Approved,Front end collision on highway,False,21
CLM01019,POL01789,2022-08-10,Theft,41825.04,0.0,Under Review,Front end collision on highway,False,38
CLM01020,POL01104,2021-12-11,Vandalism,26930.37,0.0,Rejected,Flood damage during heavy rainfall,False,58
CLM01021,POL01576,2021-01-05,Accident,67734.64,0.0,Pending,,False,7
CLM01022,POL02099,2020-05-27,Vandalism,5382.31,0.0,Pending,,False,44
CLM01023,POL00422,2020-08-09,Vandalism,50410.18,0.0,Pending,Windshield cracked by debris,False,38
CLM01024,POL02923,2023-12-17,Fire,59284.09,57656.68,Settled,Vandalism - scratches and dents,True,43
CLM01025,POL00107,2023-03-30,Fire,54724.81,0.0,Rejected,Vandalism - scratches and dents,False,23
CLM01026,POL00248,2022-08-22,Vandalism,29302.14,0.0,Rejected,,False,15
CLM01027,POL00715,2020-03-25,Fire,66428.94,0.0,Approved,Vehicle stolen from residential area,False,11
CLM01028,POL01215,2021-07-26,Theft,48194.82,37886.62,Settled,Rear end damage in parking lot,False,11
CLM01029,POL01031,2023-03-25,Flood,41560.25,0.0,Approved,Front end collision on highway,False,15
CLM01030,POL00333,2020-03-27,Fire,0.0,0.0,Approved,Windshield cracked by debris,False,5
CLM01031,POL02614,2021-01-07,Accident,9953.62,0.0,Pending,Vehicle stolen from residential area,False,43
CLM01032,POL02819,2024-09-03,Fire,79156.8,0.0,Pending,Flood damage during heavy rainfall,False,16
CLM01033,POL00180,2023-04-28,Vandalism,17762.48,0.0,Under Review,,False,47
CLM01034,POL02263,2022-10-20,Natural Disaster,73673.11,0.0,Approved,Flood damage during heavy rainfall,False,0
CLM01035,POL01832,2023-04-05,Vandalism,42573.31,0.0,Pending,Fire damage in garage,True,37
CLM01036,POL02327,2021-04-06,Vandalism,52709.78,0.0,Under Review,Vehicle stolen from residential area,False,41
CLM01037,POL00795,2022-02-21,Accident,0.0,0.0,Settled,Front end collision on highway,False,58
CLM01038,POL01894,2021-12-24,Fire,71505.56,0.0,Approved,Rear end damage in parking lot,False,24
CLM01039,POL02782,2020-07-03,Vandalism,8034.04,0.0,Rejected,Rear end damage in parking lot,False,38
CLM01040,POL00864,2024-05-02,Natural Disaster,66513.72,0.0,Under Review,Windshield cracked by debris,False,56
CLM01041,POL00358,2022-07-07,Natural Disaster,69015.13,0.0,Under Review,Front end collision on highway,False,51
CLM01042,POL01037,2023-12-09,Vandalism,7824.1,5411.32,Settled,Vehicle stolen from residential area,False,39
CLM01043,POL00485,2020-05-03,Accident,-1744.77,0.0,Pending,Vehicle stolen from residential area,False,58
CLM01044,POL01090,2022-05-12,Vandalism,7710.71,0.0,Approved,Front end collision on highway,False,52
CLM01045,POL00139,2023-12-10,Theft,73462.17,0.0,Approved,Fire damage in garage,True,40
CLM01046,POL01511,2020-06-24,Vandalism,51482.02,0.0,Approved,Rear end damage in parking lot,False,0
CLM01047,POL02778,2023-01-20,Theft,67316.59,0.0,Under Review,Fire damage in garage,False,29
CLM01048,POL01790,2024-03-26,Accident,2400.88,0.0,Under Review,Flood damage during heavy rainfall,False,7
CLM01049,POL02945,2021-02-18,Vandalism,30760.14,0.0,Pending,Vandalism - scratches and dents,False,49
CLM01050,POL00093,2024-10-19,Fire,74607.83,67931.63,Settled,,False,52
CLM01051,POL01956,2021-04-11,Flood,38247.78,0.0,Pending,Flood damage during heavy rainfall,False,0
CLM01052,POL01883,2021-12-22,Vandalism,34133.05,0.0,Pending,Vehicle stolen from residential area,False,35
CLM01053,POL00200,2020-06-29,Flood,75419.7,0.0,Rejected,Windshield cracked by debris,False,15
CLM01054,POL02943,2024-10-14,Accident,59407.14,0.0,Pending,Flood damage during heavy rainfall,False,0
CLM01055,POL02762,2023-07-05,Natural Disaster,551.57,0.0,Pending,Vehicle stolen from residential area,True,31
CLM01056,POL02970,2023-08-28,Vandalism,22849.15,0.0,Rejected,Rear end damage in parking lot,False,41
CLM01057,POL01241,2021-09-11,Theft,55135.64,0.0,Pending,Windshield cracked by debris,False,53
CLM01058,POL00889,2021-10-24,Theft,41331.21,0.0,Pending,Front end collision on highway,False,39
CLM01059,POL00437,2022-04-08,Theft,887.62,0.0,Approved,Hit and run incident,False,38
CLM01060,POL02840,2021-01-24,Flood,36323.22,0.0,Pending,Flood damage during heavy rainfall,False,20
CLM01061,POL02394,2023-12-03,Flood,21542.55,0.0,Under Review,Vandalism - scratches and dents,False,42
CLM01062,POL01775,2024-05-26,Flood,20939.62,0.0,Rejected,Vehicle stolen from residential area,False,14
CLM01063,POL02958,2024-09-04,Accident,27891.97,14458.94,Settled,Front end collision on highway,False,21
CLM01064,POL02782,2020-02-14,Natural Disaster,39711.13,0.0,Under Review,Hit and run incident,False,25
CLM01065,POL02248,2020-02-29,Flood,572.4,489.49,Settled,Windshield cracked by debris,False,36
CLM01066,POL01107,2020-06-21,Natural Disaster,60308.73,59060.86,Settled,Fire damage in garage,False,2
CLM01067,POL00938,2022-08-31,Fire,19555.68,0.0,Pending,Windshield cracked by debris,False,39
CLM01068,POL01675,2020-09-13,Fire,18308.5,16972.81,Settled,Vandalism - scratches and dents,False,38
CLM01069,POL01235,2021-06-07,Flood,4043.47,0.0,Approved,Flood damage during heavy rainfall,False,44
CLM01070,POL01978,2023-12-12,Accident,37429.56,0.0,Pending,Vehicle stolen from residential area,False,0
CLM01071,POL02603,2022-05-16,Natural Disaster,22701.53,0.0,Pending,Flood damage during heavy rainfall,False,21
CLM01072,POL01253,2020-02-06,Vandalism,58684.69,37483.2,Settled,Front end collision on highway,False,35
CLM01073,POL00617,2021-11-22,Natural Disaster,76474.94,0.0,Rejected,Rear end damage in parking lot,False,26
CLM01074,POL01535,2023-12-25,Theft,61467.7,59115.24,Settled,Vandalism - scratches and dents,False,40
CLM01075,POL00181,2024-09-07,Vandalism,41703.03,0.0,Pending,,False,0
CLM01076,POL01872,2022-11-27,Theft,16826.02,0.0,Under Review,Rear end damage in parking lot,True,44
CLM01077,POL00850,2021-07-18,Theft,16416.95,19195.16,Settled,Windshield cracked by debris,False,54
CLM01078,POL00149,2022-03-06,Theft,53036.05,0.0,Rejected,Front end collision on highway,False,0
CLM01079,POL01934,2024-12-24,Accident,34186.07,0.0,Under Review,Vandalism - scratches and dents,False,0
CLM01080,POL00214,2020-06-26,Flood,64941.92,0.0,Approved,,False,13
CLM01081,POL01934,2022-12-14,Flood,76273.0,0.0,Approved,Flood damage during heavy rainfall,False,43
CLM01082,POL00830,2020-07-25,Natural Disaster,38189.19,0.0,Rejected,,False,51
CLM01083,POL02457,2021-02-02,Accident,36376.34,0.0,Approved,Vehicle stolen from residential area,False,57
CLM01084,POL02959,2020-01-30,Theft,55323.93,0.0,Approved,Flood damage during heavy rainfall,False,40
CLM01085,POL00214,2022-07-21,Fire,79928.62,0.0,Pending,Hit and run incident,False,5
CLM01086,POL00403,2021-06-16,Accident,73044.88,0.0,Pending,Vandalism - scratches and dents,True,19
CLM01087,POL02257,2024-09-28,Flood,33152.37,0.0,Pending,Hit and run incident,False,7
CLM01088,POL01589,2022-05-12,Flood,65457.61,0.0,Rejected,Fire damage in garage,False,10
CLM01089,POL00203,2020-10-22,Flood,7754.57,0.0,Rejected,Flood damage during heavy rainfall,False,60
CLM01090,POL00115,2023-10-27,Accident,2080.73,1537.89,Settled,Vandalism - scratches and dents,False,12
CLM01091,POL02919,2024-10-19,Accident,29876.97,21363.2,Settled,,False,42
CLM01092,POL01944,2021-05-19,Vandalism,38104.69,0.0,Approved,Fire damage in garage,False,0
CLM01093,POL01800,2021-09-15,Theft,13315.94,0.0,Rejected,,False,5
CLM01094,POL02880,2020-03-21,Vandalism,4027.7,0.0,Rejected,Rear end damage in parking lot,False,17
CLM01095,POL01400,2023-11-01,Flood,5620.53,0.0,Under Review,Front end collision on highway,False,9
CLM01096,POL00779,2020-02-19,Accident,9531.97,5482.81,Settled,,False,46
CLM01097,POL01781,2022-04-20,Flood,61764.04,46988.67,Settled,Front end collision on highway,False,22
CLM01098,POL01130,2020-07-29,Flood,31012.54,0.0,Rejected,Front end collision on highway,False,14
CLM01099,POL00453,2021-10-01,Natural Disaster,72270.93,0.0,Approved,,False,1
CLM01100,POL02498,2024-09-01,Fire,33585.22,0.0,Approved,Windshield cracked by debris,False,47
CLM01101,POL01805,2024-12-15,Theft,67917.96,0.0,Pending,,False,34
CLM01102,POL01235,2023-06-18,Fire,68382.65,35306.42,Settled,Vehicle stolen from residential area,False,32
CLM01103,POL00993,2021-11-06,Flood,77220.16,0.0,Under Review,Vandalism - scratches and dents,False,30
CLM01104,POL02481,2022-05-07,Natural Disaster,-3581.06,0.0,Rejected,,False,8
CLM01105,POL01460,2024-01-26,Flood,10752.39,0.0,Under Review,Rear end damage in parking lot,False,43
CLM01106,POL02645,2023-03-31,Fire,47083.54,0.0,Rejected,Vandalism - scratches and dents,False,44
CLM01107,POL02069,2021-11-13,Vandalism,27951.31,0.0,Under Review,Windshield cracked by debris,False,25
CLM01108,POL01425,2022-08-05,Flood,5628.85,0.0,Rejected,Front end collision on highway,False,0
CLM01109,POL01880,2023-10-24,Vandalism,73115.25,53713.86,Settled,Fire damage in garage,False,16
CLM01110,POL01547,2023-10-17,Theft,34822.98,0.0,Under Review,Vehicle stolen from residential area,False,3
CLM01111,POL01021,2021-05-25,Vandalism,45970.23,0.0,Under Review,Hit and run incident,False,25
CLM01112,POL00480,2021-08-11,Vandalism,3053.07,1750.92,Settled,Hit and run incident,False,9
CLM01113,POL02028,2023-01-26,Theft,69244.52,0.0,Approved,Hit and run incident,False,44
CLM01114,POL02608,2022-01-13,Theft,16117.0,0.0,Rejected,Fire damage in garage,False,53
CLM01115,POL01303,2023-11-13,Natural Disaster,26162.51,0.0,Under Review,Fire damage in garage,False,20
CLM01116,POL00198,2023-10-29,Flood,53370.2,0.0,Rejected,Hit and run incident,False,47
CLM01117,POL01540,2021-12-22,Theft,41380.73,0.0,Under Review,Rear end damage in parking lot,False,20
CLM01118,POL02895,2023-05-16,Flood,50032.18,0.0,Pending,Hit and run incident,False,36
CLM01119,POL00218,2020-12-31,Natural Disaster,60403.18,44252.48,Settled,Windshield cracked by debris,False,60
CLM01120,POL02258,2020-10-03,Vandalism,27600.13,0.0,Approved,,False,56
CLM01121,POL00644,2020-01-06,Accident,15104.85,0.0,Approved,Vandalism - scratches and dents,True,38
CLM01122,POL00227,2021-02-20,Accident,6282.42,0.0,Approved,,False,8
CLM01123,POL02732,2020-05-12,Theft,74553.97,53037.11,Settled,Fire damage in garage,False,26
CLM01124,POL02787,2022-10-12,Fire,59066.08,41682.38,Settled,Hit and run incident,False,36
CLM01125,POL00972,2022-12-06,Theft,27168.93,0.0,Under Review,Vehicle stolen from residential area,False,2
CLM01126,POL02442,2022-10-15,Vandalism,23686.32,0.0,Pending,Flood damage during heavy rainfall,False,11
CLM01127,POL02266,2022-04-01,Theft,16186.27,13348.6,Settled,Vandalism - scratches and dents,False,36
CLM01128,POL02809,2022-04-21,Natural Disaster,50035.09,0.0,Rejected,Front end collision on highway,False,0
CLM01129,POL00888,2022-01-19,Flood,8873.7,6056.97,Settled,Rear end damage in parking lot,False,15
CLM01130,POL00025,2023-04-16,Theft,72897.44,46698.27,Settled,Vandalism - scratches and dents,False,12
CLM01131,POL00286,2020-11-26,Fire,30592.65,0.0,Rejected,Vandalism - scratches and dents,False,16
CLM01132,POL01276,2021-03-01,Flood,62033.6,0.0,Approved,,False,13
CLM01133,POL01102,2020-08-20,Vandalism,22050.92,0.0,Pending,Windshield cracked by debris,False,39
CLM01134,POL00917,2024-12-30,Natural Disaster,46635.57,28914.35,Settled,,False,13
CLM01135,POL01186,2024-05-24,Theft,67123.79,0.0,Rejected,Vandalism - scratches and dents,False,49
CLM01136,POL01095,2021-11-02,Flood,55856.29,0.0,Rejected,,True,21
CLM01137,POL00586,2024-07-15,Theft,19219.51,16295.52,Settled,,False,2
CLM01138,POL00547,2024-03-31,Vandalism,69649.79,0.0,Approved,,False,55
CLM01139,POL02110,2022-03-16,Accident,51988.96,0.0,Pending,Windshield cracked by debris,False,0
CLM01140,POL00185,2020-02-21,Fire,24466.69,0.0,Under Review,Vehicle stolen from residential area,False,36
CLM01141,POL02601,2022-01-23,Flood,40597.24,0.0,Pending,Front end collision on highway,False,52
CLM01142,POL01436,2023-10-21,Natural Disaster,41553.49,0.0,Rejected,Vehicle stolen from residential area,False,39
CLM01143,POL02726,2021-10-21,Natural Disaster,74097.13,0.0,Rejected,Vehicle stolen from residential area,True,39
CLM01144,POL00446,2024-01-14,Accident,46156.77,25182.35,Settled,Vehicle stolen from residential area,False,8
CLM01145,POL01018,2021-04-04,Fire,48603.42,0.0,Pending,Hit and run incident,False,36
CLM01146,POL02666,2021-08-21,Flood,33747.68,0.0,Under Review,Hit and run incident,False,54
CLM01147,POL01546,2023-05-23,Flood,14376.44,0.0,Under Review,,False,7
CLM01148,POL02419,2020-04-28,Flood,17076.61,0.0,Pending,Front end collision on highway,False,58
CLM01149,POL02191,2021-11-12,Theft,63737.68,0.0,Pending,Vehicle stolen from residential area,False,31
CLM01150,POL01488,2022-06-13,Flood,0.0,0.0,Approved,Flood damage during heavy rainfall,False,10
CLM01151,POL00308,2021-12-27,Accident,27229.39,26257.27,Settled,Vandalism - scratches and dents,False,48
CLM01152,POL00012,2023-12-16,Accident,21641.65,0.0,Approved,,False,44
CLM01153,POL00026,2022-12-27,Fire,77320.47,46638.41,Settled,Fire damage in garage,False,60
CLM01154,POL00717,2020-03-07,Natural Disaster,50889.82,0.0,Pending,Vehicle stolen from residential area,False,55
CLM01155,POL02661,2024-05-05,Flood,24904.07,22196.65,Settled,,False,0
CLM01156,POL02720,2020-01-18,Vandalism,12348.71,0.0,Rejected,Fire damage in garage,False,52
CLM01157,POL00924,2022-06-12,Accident,18374.83,0.0,Approved,Front end collision on highway,False,50
CLM01158,POL02220,2022-09-30,Vandalism,34425.1,0.0,Approved,Vehicle stolen from residential area,False,36
CLM01159,POL00707,2024-09-25,Theft,71407.31,0.0,Rejected,Fire damage in garage,True,13
CLM01160,POL02909,2020-01-01,Accident,6365.21,4669.69,Settled,Vehicle stolen from residential area,False,45
CLM01161,POL00048,2021-02-13,Natural Disaster,-1420.8,0.0,Pending,Hit and run incident,True,46
CLM01162,POL01603,2024-05-22,Vandalism,64015.09,0.0,Approved,Fire damage in garage,False,11
CLM01163,POL00424,2024-10-23,Theft,6260.98,0.0,Under Review,Flood damage during heavy rainfall,False,54
CLM01164,POL01993,2021-08-10,Natural Disaster,57500.1,0.0,Rejected,Vehicle stolen from residential area,True,58
CLM01165,POL01513,2023-06-20,Theft,23874.19,0.0,Pending,Rear end damage in parking lot,False,55
CLM01166,POL00394,2021-10-18,Natural Disaster,21773.51,0.0,Pending,,False,37
CLM01167,POL01056,2021-03-11,Flood,15885.24,0.0,Under Review,Flood damage during heavy rainfall,False,39
CLM01168,POL01486,2021-10-03,Fire,2457.68,0.0,Under Review,Front end collision on highway,False,34
CLM01169,POL01170,2023-10-22,Fire,73323.93,0.0,Approved,Vandalism - scratches and dents,False,37
CLM01170,POL01582,2023-04-24,Accident,60403.24,0.0,Rejected,Vehicle stolen from residential area,False,57
CLM01171,POL01240,2021-11-11,Flood,40756.35,0.0,Pending,Fire damage in garage,False,47
CLM01172,POL01036,2020-02-24,Fire,11983.67,0.0,Under Review,Vandalism - scratches and dents,False,7
CLM01173,POL02490,2022-12-15,Theft,46416.37,0.0,Rejected,Rear end damage in parking lot,False,54
CLM01174,POL01207,2022-11-16,Natural Disaster,65484.69,0.0,Approved,Vehicle stolen from residential area,False,27
CLM01175,POL02517,2024-05-17,Theft,13515.37,0.0,Pending,,False,31
CLM01176,POL02391,2020-06-07,Fire,22715.12,0.0,Rejected,,False,39
CLM01177,POL00418,2024-04-29,Flood,62789.45,0.0,Approved,Vehicle stolen from residential area,False,53
CLM01178,POL02469,2023-09-14,Fire,41882.28,0.0,Rejected,Front end collision on highway,False,10
CLM01179,POL00426,2024-05-23,Natural Disaster,68200.63,0.0,Under Review,Front end collision on highway,False,32
CLM01180,POL01411,2020-01-02,Accident,52386.4,45159.28,Settled,,False,45
CLM01181,POL02727,2024-12-20,Flood,63375.06,0.0,Rejected,Vandalism - scratches and dents,False,54
CLM01182,POL02479,2021-03-20,Flood,37032.49,32395.48,Settled,,False,7
CLM01183,POL02327,2024-03-08,Vandalism,22485.19,0.0,Under Review,Vandalism - scratches and dents,True,27
CLM01184,POL01766,2021-03-24,Fire,12267.68,0.0,Under Review,Vandalism - scratches and dents,False,11
CLM01185,POL02810,2021-01-09,Fire,29844.42,0.0,Approved,Fire damage in garage,False,59
CLM01186,POL02027,2021-08-23,Accident,34344.58,0.0,Under Review,Vehicle stolen from residential area,False,38
CLM01187,POL02727,2021-04-08,Theft,28861.88,0.0,Pending,Windshield cracked by debris,False,57
CLM01188,POL02549,2020-06-19,Natural Disaster,6322.01,0.0,Approved,Fire damage in garage,False,56
CLM01189,POL01788,2023-04-10,Accident,21660.36,0.0,Approved,Flood damage during heavy rainfall,False,34
CLM01190,POL01958,2021-07-13,Natural Disaster,46624.75,38499.81,Settled,Vandalism - scratches and dents,False,21
CLM01191,POL01121,2020-04-21,Natural Disaster,571.33,404.44,Settled,Vehicle stolen from residential area,False,14
CLM01192,POL00018,2021-08-24,Flood,0.0,0.0,Approved,Flood damage during heavy rainfall,False,59
CLM01193,POL01416,2023-09-20,Accident,14844.74,0.0,Approved,Vehicle stolen from residential area,True,9
CLM01194,POL01447,2024-10-09,Accident,27830.87,0.0,Under Review,Vehicle stolen from residential area,False,17
CLM01195,POL01884,2022-07-05,Natural Disaster,69441.23,0.0,Under Review,Vehicle stolen from residential area,False,35
CLM01196,POL00539,2022-06-29,Vandalism,69338.74,0.0,Under Review,Hit and run incident,False,44
CLM01197,POL00233,2023-03-22,Theft,-3438.5,0.0,Rejected,Vandalism - scratches and dents,False,2
CLM01198,POL02699,2020-04-22,Theft,22618.64,20969.78,Settled,Rear end damage in parking lot,False,11
CLM01199,POL02634,2023-11-01,Theft,21055.1,11678.37,Settled,Hit and run incident,False,0
CLM01200,POL01182,2023-09-15,Natural Disaster,18576.09,0.0,Approved,Hit and run incident,False,39
CLM01201,POL02349,2020-12-22,Natural Disaster,59332.24,35549.11,Settled,,False,0
CLM01202,POL01009,2021-10-18,Accident,62457.0,0.0,Rejected,Vehicle stolen from residential area,False,25
CLM01203,POL00507,2022-09-18,Theft,59044.33,0.0,Under Review,Front end collision on highway,False,2
CLM01204,POL02488,2022-12-18,Natural Disaster,0.0,0.0,Rejected,,False,42
CLM01205,POL00007,2021-06-30,Vandalism,68288.71,0.0,Rejected,Vandalism - scratches and dents,False,36
CLM01206,POL01338,2022-04-15,Accident,76088.8,58038.3,Settled,Front end collision on highway,False,39
CLM01207,POL00210,2020-05-15,Theft,69118.18,0.0,Rejected,Windshield cracked by debris,False,32
CLM01208,POL02265,2020-11-30,Fire,14134.35,0.0,Pending,Windshield cracked by debris,False,30
CLM01209,POL02644,2020-01-31,Fire,78690.04,0.0,Pending,Rear end damage in parking lot,True,51
CLM01210,POL01119,2022-04-29,Accident,57874.8,0.0,Pending,Windshield cracked by debris,False,27
CLM01211,POL01029,2024-11-15,Fire,12017.02,0.0,Pending,Vandalism - scratches and dents,False,26
CLM01212,POL01158,2022-03-28,Vandalism,50617.8,0.0,Under Review,,False,58
CLM01213,POL01366,2021-11-11,Natural Disaster,0.0,0.0,Under Review,Fire damage in garage,False,0
CLM01214,POL01877,2024-09-11,Vandalism,38094.75,0.0,Under Review,Vehicle stolen from residential area,False,41
CLM01215,POL00901,2023-05-25,Accident,64239.76,32532.89,Settled,Windshield cracked by debris,False,36
CLM01216,POL02922,2021-05-08,Theft,67989.92,0.0,Approved,Vandalism - scratches and dents,False,22
CLM01217,POL02889,2024-05-28,Fire,61595.87,0.0,Under Review,Flood damage during heavy rainfall,False,60
CLM01218,POL01538,2021-07-15,Fire,43066.32,0.0,Approved,Front end collision on highway,False,0
CLM01219,POL02458,2021-03-10,Vandalism,12106.07,0.0,Pending,Rear end damage in parking lot,False,30
CLM01220,POL00903,2024-02-28,Flood,54673.59,27739.36,Settled,Flood damage during heavy rainfall,False,4
CLM01221,POL02222,2021-11-28,Accident,21088.69,0.0,Approved,Vehicle stolen from residential area,False,43
CLM01222,POL01515,2021-03-09,Flood,25675.1,0.0,Rejected,Front end collision on highway,False,4
CLM01223,POL00062,2024-03-24,Flood,72701.68,0.0,Approved,Hit and run incident,False,3
CLM01224,POL01468,2023-04-26,Natural Disaster,68780.68,0.0,Approved,Rear end damage in parking lot,False,1
CLM01225,POL01835,2022-03-30,Theft,59382.68,58324.23,Settled,,False,47
CLM01226,POL01279,2023-12-16,Accident,25912.6,0.0,Pending,Vehicle stolen from residential area,False,59
CLM01227,POL01067,2024-10-07,Accident,13076.82,0.0,Pending,Vandalism - scratches and dents,False,22
CLM01228,POL00869,2020-11-09,Vandalism,27216.9,0.0,Rejected,Fire damage in garage,False,19
CLM01229,POL02052,2020-03-29,Fire,73019.63,61910.09,Settled,Rear end damage in parking lot,False,30
CLM01230,POL01759,2024-07-16,Accident,64250.65,0.0,Approved,Front end collision on highway,False,58
CLM01231,POL00767,2021-03-10,Flood,79212.31,0.0,Rejected,,False,6
CLM01232,POL00368,2020-11-04,Natural Disaster,7519.77,0.0,Rejected,Rear end damage in parking lot,False,7
CLM01233,POL02108,2024-04-08,Natural Disaster,34543.14,0.0,Under Review,Front end collision on highway,False,22
CLM01234,POL01229,2021-12-16,Theft,32837.85,19473.54,Settled,Front end collision on highway,True,0
CLM01235,POL00058,2021-09-26,Accident,58912.86,0.0,Approved,Front end collision on highway,True,8
CLM01236,POL00639,2024-04-13,Vandalism,27112.28,0.0,Pending,Vehicle stolen from residential area,False,45
CLM01237,POL02404,2021-10-31,Accident,0.0,0.0,Settled,Hit and run incident,False,34
CLM01238,POL02739,2024-09-01,Vandalism,47280.17,0.0,Under Review,Rear end damage in parking lot,False,0
CLM01239,POL00464,2024-02-16,Flood,58317.68,0.0,Approved,Front end collision on highway,False,2
CLM01240,POL01907,2021-12-13,Flood,17224.94,12418.7,Settled,Hit and run incident,False,36
CLM01241,POL01225,2024-05-20,Natural Disaster,6906.2,0.0,Approved,Rear end damage in parking lot,False,40
CLM01242,POL02713,2023-07-19,Theft,60404.54,0.0,Approved,Rear end damage in parking lot,False,23
CLM01243,POL01264,2021-03-17,Flood,45084.67,0.0,Approved,Fire damage in garage,False,0
CLM01244,POL01800,2024-04-14,Vandalism,59901.0,34351.36,Settled,Fire damage in garage,False,38
CLM01245,POL02938,2021-10-20,Vandalism,37887.74,19113.83,Settled,Rear end damage in parking lot,False,49
CLM01246,POL00897,2023-07-23,Vandalism,15033.98,0.0,Under Review,Fire damage in garage,False,25
CLM01247,POL02647,2024-04-18,Theft,70426.93,0.0,Under Review,Vehicle stolen from residential area,True,2
CLM01248,POL01046,2020-01-25,Vandalism,58598.53,0.0,Rejected,Hit and run incident,False,21
CLM01249,POL02975,2021-02-06,Fire,44140.12,0.0,Under Review,Hit and run incident,False,54
CLM01250,POL00433,2021-05-27,Vandalism,16138.23,11244.12,Settled,Rear end damage in parking lot,False,25
CLM01251,POL02381,2023-06-27,Natural Disaster,68311.55,55281.09,Settled,Front end collision on highway,False,22
CLM01252,POL02799,2023-11-13,Vandalism,68597.0,0.0,Under Review,Rear end damage in parking lot,False,0
CLM01253,POL02160,2023-05-16,Vandalism,1567.68,1318.98,Settled,Rear end damage in parking lot,False,31
CLM01254,POL02533,2023-01-10,Vandalism,38525.92,0.0,Pending,Rear end damage in parking lot,False,7
CLM01255,POL02543,2021-12-18,Theft,51122.21,36632.08,Settled,Rear end damage in parking lot,False,57
CLM01256,POL00923,2021-05-29,Fire,48586.91,0.0,Rejected,Front end collision on highway,False,4
CLM01257,POL02210,2021-11-12,Fire,71994.58,0.0,Approved,Front end collision on highway,False,27
CLM01258,POL00385,2020-02-19,Accident,9068.31,8562.33,Settled,Vehicle stolen from residential area,False,49
CLM01259,POL02055,2023-01-02,Accident,70160.94,0.0,Under Review,Vehicle stolen from residential area,False,22
CLM01260,POL00553,2021-07-01,Theft,32676.13,0.0,Rejected,Flood damage during heavy rainfall,False,18
CLM01261,POL01813,2022-06-17,Fire,31395.97,0.0,Rejected,Fire damage in garage,False,23
CLM01262,POL00489,2021-05-24,Accident,77525.81,92375.28,Settled,,False,42
CLM01263,POL02272,2024-07-11,Theft,-1383.59,0.0,Approved,Front end collision on highway,False,51
CLM01264,POL01558,2022-12-11,Fire,24291.1,14489.56,Settled,Flood damage during heavy rainfall,False,39
CLM01265,POL01567,2022-12-25,Fire,68322.49,0.0,Pending,Windshield cracked by debris,False,30
CLM01266,POL01557,2022-10-04,Fire,49268.68,44873.25,Settled,Rear end damage in parking lot,False,44
CLM01267,POL02307,2020-11-25,Theft,51539.39,50834.53,Settled,Vandalism - scratches and dents,True,1
CLM01268,POL02430,2020-01-07,Theft,59170.38,0.0,Approved,Vehicle stolen from residential area,False,55
CLM01269,POL02506,2023-04-20,Natural Disaster,56618.63,0.0,Approved,Front end collision on highway,False,45
CLM01270,POL00105,2023-05-05,Vandalism,59216.02,0.0,Rejected,Vandalism - scratches and dents,False,43
CLM01271,POL00175,2022-11-18,Flood,51606.9,0.0,Under Review,Fire damage in garage,False,13
CLM01272,POL00477,2022-07-05,Vandalism,61327.9,0.0,Under Review,Rear end damage in parking lot,False,34
CLM01273,POL00467,2024-02-12,Accident,7223.26,0.0,Pending,Flood damage during heavy rainfall,False,57
CLM01274,POL00444,2021-05-25,Natural Disaster,21007.16,0.0,Pending,Front end collision on highway,False,51
CLM01275,POL01864,2020-07-05,Theft,70758.05,0.0,Pending,Rear end damage in parking lot,False,21
CLM01276,POL02176,2024-02-22,Theft,71181.49,0.0,Pending,Vehicle stolen from residential area,False,30
CLM01277,POL01857,2020-07-15,Accident,29088.97,27823.95,Settled,Fire damage in garage,False,1
CLM01278,POL00313,2022-08-26,Theft,68337.58,0.0,Rejected,Rear end damage in parking lot,False,8
CLM01279,POL02347,2023-09-18,Natural Disaster,1654.35,1639.23,Settled,Flood damage during heavy rainfall,False,10
CLM01280,POL02270,2021-02-08,Theft,46871.32,0.0,Approved,Vandalism - scratches and dents,False,58
CLM01281,POL01129,2020-03-18,Vandalism,55815.65,0.0,Pending,Hit and run incident,False,32
CLM01282,POL00770,2024-10-30,Accident,41271.01,0.0,Under Review,Vehicle stolen from residential area,False,38
CLM01283,POL00085,2022-04-08,Vandalism,0.0,0.0,Pending,Vehicle stolen from residential area,False,3
CLM01284,POL00322,2020-04-19,Natural Disaster,51949.21,0.0,Approved,Vandalism - scratches and dents,False,40
CLM01285,POL01218,2024-06-08,Fire,48394.25,0.0,Under Review,Hit and run incident,False,33
CLM01286,POL01697,2022-07-12,Vandalism,41823.07,0.0,Pending,Hit and run incident,False,39
CLM01287,POL00511,2023-12-26,Fire,78488.9,0.0,Pending,,False,41
CLM01288,POL01203,2022-05-25,Theft,58260.25,0.0,Approved,Vehicle stolen from residential area,False,27
CLM01289,POL01621,2022-11-18,Natural Disaster,56642.56,0.0,Pending,Windshield cracked by debris,False,28
